PSNR,SSIM,MSE,RMSE,UQI,FSIM,GMSD,VIF,BRISQUE,NIQE,PIQE,LPIPS,Entropy_Before,Entropy_After,Contrast_Before,Contrast_After,Sharpness_Before,Sharpness_After,EdgeStrength_Before,EdgeStrength_After,NoiseLevel_Before,NoiseLevel_After,Dataset,Patient_ID,Modality,Processing_Time_Sec
16.985768670440976,0.7102352114041518,0.020018113777041435,0.14148538361626417,0.8238075971603394,0.8253117203712463,0.0008294397848658264,0.7942995429039001,2.597111701965332,3.9027414321899414,35.0083122253418,0.1369362771511078,6.341205333797411,7.073045915481742,0.1754164844751358,0.24000248312950134,0.08178161084651947,0.2026292085647583,0.17069153487682343,0.27027270197868347,0.0,0.0,Spine,SP3,S82021_eeT2_SPAIR_cor_20260303142846_502,2.936
19.94272044603215,0.8323384016727476,0.010132765397429466,0.10066163816186117,0.8604123592376709,0.8768395185470581,0.00039310191641561687,0.8362632989883423,2.0130910873413086,2.7277464866638184,50.93132781982422,0.06481580436229706,4.17633354621869,4.4692598047883525,0.21655966341495514,0.2507781982421875,0.07364073395729065,0.13251613080501556,0.10635556280612946,0.14792492985725403,0.1913154572248459,0.0,Spine,SP3,S82021_eT1W_TSE_20260303142846_403,1.879
15.558399003485095,0.7814397211387157,0.027807381004095078,0.16675545269674116,0.8440502285957336,0.8417013883590698,0.001134334597736597,0.6662608981132507,3.920276165008545,5.441867828369141,23.62943458557129,0.1873684972524643,7.422420285778271,7.779184506002616,0.19743786752223969,0.26983779668807983,0.15873458981513977,0.3958379626274109,0.2608599066734314,0.4092658460140228,0.02864888310432434,0.03502156212925911,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_702_i00001,1.638
18.28981316191956,0.8309988333337376,0.014825819060206413,0.1217613200495396,0.8538128733634949,0.854866623878479,0.0007238074904307723,0.8240474462509155,2.5283498764038086,3.227931499481201,43.769561767578125,0.08367924392223358,4.5020187375590845,4.755026832629555,0.1909942626953125,0.2831399142742157,0.09228653460741043,0.1912563145160675,0.12062259018421173,0.18153303861618042,0.2025572508573532,0.0,Spine,SP3,S82021_eT1W_TSE_20260303142846_404,2.674
14.293467660705673,0.7239452194937468,0.03720944747328758,0.19289750509866005,0.7864536046981812,0.8213634490966797,0.0009681235533207655,0.6638757586479187,3.1351566314697266,5.0084733963012695,27.831809997558594,0.1858014464378357,7.227552122607764,7.754151602291884,0.19067011773586273,0.29031190276145935,0.10758529603481293,0.28974801301956177,0.21639609336853027,0.3552614748477936,0.014343339018523693,0.02929999679327011,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_702_i00007,2.745
15.081411400358993,0.7285713396601677,0.03103550709784031,0.1761689731418115,0.7918325662612915,0.8193818926811218,0.0013070421991869807,0.6788420677185059,4.003692150115967,5.227084159851074,23.490585327148438,0.18454840779304504,7.011145856054502,7.540555873443861,0.1882006973028183,0.26316243410110474,0.1576196551322937,0.39440274238586426,0.2389049232006073,0.39112505316734314,0.003453213954344392,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_702_i00019,1.462
18.150263495726385,0.8002437104516029,0.015309944748878479,0.12373336150318749,0.9129374623298645,0.8857014179229736,0.000602991261985153,0.5534654855728149,3.8233048915863037,4.993776798248291,24.05137062072754,0.138891339302063,7.392673284255055,7.607968533646049,0.25845304131507874,0.291681170463562,0.18595770001411438,0.33032330870628357,0.26126813888549805,0.3531176745891571,0.01117121335119009,0.005859998986124992,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_702_i00010,2.67
15.847108167296044,0.7644709429278373,0.026018915697932243,0.16130379939087686,0.8117756843566895,0.830070972442627,0.001004944322630763,0.6857110857963562,3.8825526237487793,4.818934440612793,24.640338897705078,0.16470134258270264,6.767748467333037,7.270161744210935,0.18191979825496674,0.25372689962387085,0.15090671181678772,0.3398098051548004,0.22331324219703674,0.35416024923324585,0.0012606970267370343,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_702_i00025,1.388
16.462431600612902,0.7754068127245903,0.022581711411476135,0.15027212453238337,0.883122980594635,0.8640271425247192,0.0008645724155940115,0.5947188138961792,3.828935384750366,4.999790191650391,24.49802589416504,0.1514379233121872,7.216526317076901,7.482049760619709,0.2382822185754776,0.3088779151439667,0.1581486612558365,0.32908135652542114,0.2367648184299469,0.34503722190856934,0.004483608063310385,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_702_i00013,2.595
16.07902741798914,0.782712423933506,0.024665916338562965,0.15705386444963068,0.8588875532150269,0.8596705198287964,0.0009105405770242214,0.5785394310951233,3.7738938331604004,5.237062454223633,24.007944107055664,0.1626015603542328,7.280824021899305,7.546508015502194,0.22851529717445374,0.3007456958293915,0.16659387946128845,0.3471849858760834,0.2574036717414856,0.37313127517700195,0.005485956557095051,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_702_i00016,2.51
15.967458590991797,0.7783518701999187,0.025307783856987953,0.15908420366896253,0.8191524744033813,0.8162345290184021,0.0011072681518271565,0.8668584227561951,3.1936042308807373,4.783009052276611,29.503799438476562,0.16949614882469177,7.139496567447123,7.418692475445536,0.19030751287937164,0.24407145380973816,0.12133349478244781,0.318329393863678,0.2129717767238617,0.3551478087902069,0.005532013718038797,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_802_i00001,2.665
14.68441408284102,0.7244465930175781,0.03400623798370361,0.18440780347833335,0.7795327305793762,0.8118857145309448,0.00119088648352772,0.8818647265434265,3.3775076866149902,5.098921298980713,28.584606170654297,0.18086528778076172,6.977977524438569,7.497461695536138,0.18949578702449799,0.27032479643821716,0.14037692546844482,0.36403021216392517,0.22030071914196014,0.37472760677337646,0.0017119856784120202,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_802_i00018,1.553
14.440921301865226,0.732726158830164,0.035967305302619934,0.18965048194671147,0.8164237141609192,0.807260274887085,0.0010186567669734359,0.8603835105895996,2.9766600131988525,4.976339817047119,30.46493148803711,0.17943450808525085,7.249732477805626,7.685062045188599,0.21651853621006012,0.2923537790775299,0.11332865804433823,0.307513028383255,0.20451709628105164,0.35145556926727295,0.007823639549314976,0.005836927331984043,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_802_i00006,2.652
14.669739704314733,0.7424986203528526,0.03412133455276489,0.1847196106339684,0.8177207112312317,0.8137550950050354,0.0009763095295056701,0.8338771462440491,3.1031157970428467,4.769184589385986,30.440217971801758,0.16464853286743164,7.058021304398804,7.475771862161283,0.22424982488155365,0.300279438495636,0.11532168090343475,0.2946992516517639,0.19351407885551453,0.3261605501174927,0.003774868557229638,0.0,Spine,SP3,S82021_eT1W_TSE_CLEAR_20260303142846_802_i00009,2.637
